Year	Page	Abstract
2021	1	An Efficient Score Test Procedure for Association Analysis of Genomic Sequences
2021	2	A Multivariate Genome-Wide Association Study of Psycho-Cardiometabolic Multimorbidity
2021	2	HaploGC - Constructing Haplotypes of Exceptional Quality in Families
2021	3	Genotype-Based Microrna Expression and Gallbladder Cancer Risk
2021	3	Multi-Trait Analysis Of Multiple Related Cardiovascular Traits Identifies Novel Loci for Fibromuscular Dysplasia
2021	4	Polymethylation Scores for Prenatal Maternal Smoke Comparison of Power to Detect Epistatic Interactions Exposure Persist Until Age 15 and Are Detected in of Causal Variants Between Recurrent Weighted Saliva Replanting and Other Machine Learning Approaches
2021	4	Investigating the Causal Role of Inflammation on Parkinson’s Disease by a Bi-Directional Mendelian Randomization Approach Conclusion:
2021	5	Evaluation of A Region-Based Approach for Localization of Causal Variants (73/150 Char)
2021	5	Simulated Data Provides Insight on Optimal Control Method for Confounders
2021	6	Gene-based Association Tests Using GWAS Summary Statistics and Incorporating eQTL
2021	6	Metabolic Features of Colorectal Cancer Liability: Life Course Study Integrating Genetic Risk with Repeated Metabolomics
2021	7	Deep Learning-based Feature Extraction in Neuroimaging Genetics for Alzheimer’s Disease
2021	7	A Genealogical Estimate of Genetic Relationships to Improve Detection of Population Structure Over Time
2021	7	Functional Response Regression Model on Correlated Longitudinal Microbiome Sequencing Data
2021	8	Investigating a Causal Role for Neutrophil Count on P. Falciparum Severe Malaria: A Mendelian Randomization Study
2021	8	Genetic Analyses of Common Infections in the Avon Longitudinal Study of Parents and Children Cohort
2021	8	Application of Polygenic Risk Scores to Admixed Hispanic Samples
2021	9	Prevalence of Individuals with Variants Consistent with Smith-Lemli-Opitz Syndrome in 21 Subjects with Autism Leveraging Transcriptome Imputation to Identify Risk Genes for Crohn’s Disease in African Americans
2021	10	Effects of Rare, Functional Variants on Risk of Common Phenotypes in 200,000 Exome-sequenced UK Biobank Participants
2021	10	Phenotypic Manifestations of Genetic Liability to Neuroticism Across Childhood: A UK Prospective Birth Cohort Study
2021	11	Genome-wide Polygenic Risk Score of Prostate Cancer in African and European Ancestry Men
2021	11	Individuals of African Ancestry Share HLA Alleles Protective Against Tuberculosis and Sarcoidosis
2021	12	Assisted Reproductive Technologies Reduce Less is More: An Unbiased and Versatile Estimator of Fetal Growth and Alter Maternal and Fetal DNA Genetic Variance Using Summary Statistics Methylation
2021	13	An Analysis of Methods for Phenotype Prediction from Genetic Data
2021	13	Leveraging Extreme Phenotype at Multi-Omics to Identify Biomarkers for Early-stage Lung Cancer Survival
2021	14	Sparse Canonical Correlation Analysis to Detect Stochastic Functional Linear Models for Gene- Trans-Regulated Genes and Proteins Related to Traits based Association Analysis of Complex Traits in Longitudinal Studies
2021	14	A New Powerful Unsupervised Random Forests Conclusion Proximity Measure
2021	15	Identifying Common Genetic Susceptibility Underlying Comorbid Phenotypes Using Binomial Regression
2021	15	Current Methods Integrating Variant Functional Annotation Scores Have Limited Capacity to Improve Power of GWAS
2021	16	Tissue-specific Regulation of mtDNA Encoded Genes
2021	16	Adjusting for Principal Components Can Induce Spurious Associations in Genome-Wide Association 37 Studies in Admixed Populations Combining Mendelian Randomization and Randomized Control Trial Study Designs to Determine Effects of Adiposity on the Plasma Proteome
2021	17	When DNA Methylation (5-Methylcytosine at CpG) Meets SNP
2021	17	ally Efficient, Exact, Multimarker Omnibus Tests by Leveraging Individual Marker Summary Statistics from Large Biobanks
2021	18	Assessing the Causal Impact of Adiposity Variation on Rates of Hospital Admission: Application of Mendelian Randomization
2021	18	Comparing Gene Expression Across Paired Human Airway Models for Cystic Fibrosis Precision Medicine
2021	18	Multiclass Regularized Regression Integrating Prior Information
2021	19	s and Conclusions:
2021	19	Funding Association of Classic HLA Alleles with 28-day Sepsis Survival in GEN-SEP
2021	19	Regional Variation of Imputation Accuracy in France
2021	20	Machine Learning-Driven Radiogenomic Analysis Framework With Mediation Analysis for Identifying Prognostic Radiogenomic Biomarkers in Breast Cancer
2021	20	Control for Population Stratification in Genetic Association Studies based on GWAS Summary Data Methods:
2021	21	Relationship Between Major Depressive Disorder 49 (Mdd) Symptoms and Mdd Heterogeneity The Relationships Between Body Mass Index and Metabolite Response To A Standardized Meal Challenge
2021	22	Assessing the Impact of Winner’s Curse on Mendelian Polygenic Risk Scores for Prediction of Breast Cancer Randomisation in Korean Women
2021	23	The Association of Accelerated Epigenetic Age with Assisted Clustering of Gene Expression Using Time-to-death Mediated by Subclinical and Clinical Regulator Data From Overlapping Samples Vascular Outcomes
2021	24	Automated Classification of Germline and Somatic Variants
2021	24	Sources and Early Spread of SARS-CoV-2 in Senegal
2021	24	Genetic Determinants of Prostate-Specific Antigen Levels Improve Cancer Screening Utility
2021	25	A Powerful Test of Ancestral Heterogeneity in the Genetic Association Study of COVID-19 Severe Effects of Gene Expression on Complex Traits Versus Non-severe Cases by RNA-seq and Whole Genome Sequencing in a Hong Kong Cohort
2021	26	Genetic Endowments for Education and Social Capital: An Investigation Accounting for Genetic Nurturing Effects
2021	26	Identification of Representative Trees in Random Forests Based on a New Tree-Based Distance Measure Background:
2021	27	ExPheWas: A Browser for Gene-based PheWAS Associations
2021	27	A segregation Analysis of 17,425 Population-based Breast Cancer Families: Implications ror Breast Cancer Genetic Susceptibility and Risk Prediction
2021	27	New Selection Probability Computation for Pleiotropic Variants Associated with Both Quantitative and Qualitative Traits
2021	28	Subtyping Individuals with Facial and Genomic Data Views in the Presence of Confounders
2021	28	Applying Recurrent Weighted Replanting to Detect Gene-gene Interaction in Case-parent Trios
2021	29	A Weighted Selection Probability to Locate Rare Variants Associated with Highly Correlated Multiple Phenotypes
2021	29	Distribution of Variant Genes in the Healthy Thai Population Associated with Medical Cannabis Metabolic Pathway
2021	30	A Genome-wide Association Study Identifies Two Novel Loci for Respiratory Infection with in Cystic Fibrosis
2021	30	x Interaction Revealed by Genome- wide vQTL Analysis of Human Facial Traits
2021	30	Combining the Strengths of Inverse-variance Weighting and Egger Regression in Mendelian Randomization Using a Mixture of Regressions Model
2021	31	Disentangling Genetic Feature Selection and Aggregation in Transcriptome-Wide Association Studies
2021	31	GMEPS: A Fast and Efficient Likelihood Approach for Genome-wide Mediation Analysis Under Extreme Phenotype Sequencing
2021	32	Comparison of Region-based and Single SNP 73 Genome-wide Association Testing Methods in the Modelling Hidden Genetic Risk From Family History Canadian Longitudinal Study on Aging for Improved Polygenic Risk Prediction
2021	33	A GWAS Summary-statistics Based Approach to Examine the Role of the Serotonin Transporter Promoter Tandem Repeat Polymorphism (5-HTTLPR) in Psychiatric Phenotypes
2021	33	Information-guided Gene-environment Interaction Analysis
